id,date_established,year_balance,date_status,status,nuts1,nuts2,nuts3,roe,rcem,solr,rshf,rcem.1,solr.1,empl,rtas,roa,prma,grma,etma,ebma,cfop,evet,mkcf,nat,ic,stot,coll,crpe,liqr,curr,shlq,solr.2,soll,gear,ppe,tpe,sct,ace,sfpe,wcpe,tape
24RQ2L,1997-04-03,2004,2007-03-26,Bankruptcy,NA,NA,NA,41.793,53.925,41.346,59.059,54.142,41.321,NA,24.386,17.284,25.923,NA,29.998,25.934,22.417,NA,NA,2.076,NA,NA,311.896,27.071,1.509,1.511,10.623,41.311,70.438,11.981,NA,NA,0.721,NA,NA,NA,NA
LE7O27,1973-04-07,2017,NA,Active,ITF - South,ITF3 - Campania,ITF35 - Salerno,5.298,4.8,48.469,7.222,4.911,48.438,4,3.413,2.545,9.994,NA,17.268,11.533,13.202,NA,NA,0.424,7.459,NA,565.923,7.972,3.35,3.352,1.681,48.461,94.001,67.018,23.071,227.856,27.609,62.867,323.14,351.015,225.457
M66JX5,1998-03-11,2017,NA,Active,ITF - South,ITF3 - Campania,ITF35 - Salerno,0.738,0.472,37.072,0.655,0.49,37.042,18,0.245,0.219,0.49,NA,7.418,0.549,7.332,NA,NA,0.782,4.697,3.341,118.037,288.118,0.678,1.031,1.549,37.045,58.89,64.153,2.972,573.422,6.789,39.128,451.947,NA,572.674
I67WC7,2014-01-29,2017,NA,Active,ITF - South,ITF6 - Calabria,ITF65 - Reggio Calabria,0.487,0.536,60.232,0.413,0.305,60.236,2,0.331,0.181,4.395,NA,6.887,4.521,5.025,NA,NA,0.125,28.886,0.139,449.022,656.057,1.099,2.688,6.085,60.259,NA,23.69,3.388,101.328,14.1,14.105,845.158,609.956,104.778
TM67I5,1977-05-25,2015,2017-04-14,Bankruptcy,ITC - Northwest,ITC4 - Lombardia,ITC4D - Monza e della Brianza,-135.871,-117.104,15.792,-128.689,-116.801,15.795,NA,-20.322,-21.475,NA,NA,-45.678,NA,NA,NA,NA,0.045,-1.586,NA,0.021,924.959,0.009,0.01,NA,15.803,18.751,471.19,NA,NA,NA,NA,NA,NA,NA
9XEL35,2014-06-05,2017,NA,Active,ITI - Centre,ITI4 - Lazio,ITI43 - Roma,1.034,3.434,30.712,0.992,3.371,30.69,4,0.304,0.272,0.161,NA,2.643,0.659,2.132,NA,NA,5.063,1.336,27.289,51,-0.021,1.01,1.132,3.774,30.722,44.32,25.7,-0.739,327.693,11.87,39.102,51.034,57.947,324.26
29X7TX,2008-12-10,2017,NA,Active,ITH - Northeast,ITH5 - Emilia-Romagna,ITH54 - Modena,-2.57,-1.953,86.431,-2.164,-1.967,86.439,13,-1.738,-2.06,-3.87,NA,19.207,-3.84,18.479,NA,NA,0.473,NA,3.812,108.181,43.122,7.941,9.369,16.403,86.45,NA,6.1,-25.157,631.068,11.26,71.072,1211.967,281.176,632.662
Z889KN,1997-04-11,2009,2016-11-07,Dissolved,ITF - South,ITF4 - Puglia,ITF46 - Foggia,0.213,3.074,22.63,-1.058,2.99,22.617,NA,-0.259,0.058,-0.56,NA,6.059,4.102,2.092,NA,NA,0.714,0.818,2.207,260.192,111.101,1.002,1.628,0.452,22.628,29.239,267.54,NA,NA,NA,NA,NA,NA,NA
YV683L,2009-09-24,2017,NA,Active,ITF - South,ITF4 - Puglia,ITF47 - Bari,45.156,36.717,22.623,63.564,36.817,22.643,7,14.393,10.214,5.981,NA,6.642,6.205,4.694,NA,NA,5.936,29.717,4.594,24.097,42.871,0.761,1.639,1.461,22.643,29.268,187.621,23.875,407.228,1.539,5.941,38.174,67.199,405.832
A5P1Y2,2012-03-08,2016,NA,Active,ITF - South,ITF6 - Calabria,ITF63 - Catanzaro,9.578,13.928,24.575,13.349,13.851,24.576,9,3.263,2.37,1.683,NA,3.861,1.99,3.095,NA,NA,6.923,6.316,NA,0.164,106.004,0.451,0.45,7.147,24.548,32.56,29.99,2.392,129.685,18.139,23.082,15.91,-37.918,127.608
3MV6X1,1997-06-30,2017,NA,Active,ITF - South,ITF4 - Puglia,ITF46 - Foggia,1.774,3.84,29.743,2.853,3.48,29.74,30,0.805,0.556,0.761,NA,5.031,2.308,3.281,NA,NA,1.586,1.541,21.974,76.965,54.926,1.001,1.119,0.835,29.731,42.329,177.282,2.161,140.736,20.359,28.876,41.124,14.922,139.641
Z7DT29,2005-09-01,2017,NA,Active,ITI - Centre,ITI3 - Marche,ITI31 - Pesaro E Urbino,29.39,15.498,27.589,29.265,15.681,27.585,14,8.062,8.083,13.561,NA,23.643,16.734,20.463,NA,NA,0.913,5.419,9.214,0.062,0.131,1.489,1.669,0.728,27.602,38.122,131.969,29.309,219,10.76,24.099,102.904,23.814,222.165
I5Z57X,1980-12-17,2017,NA,Active,ITH - Northeast,ITH4 - Friuli-Venezia Giulia,ITH44 - Trieste,-36.759,-11.354,17.699,-36.689,-11.247,17.702,4,-6.491,-6.48,-9.052,NA,-6.426,-7.795,-7.664,NA,NA,1.435,-6.401,2.163,94.837,56.168,0.589,1.251,0.742,17.691,21.489,394.705,-36.971,422.744,6.4,26.931,103.881,240.922,422.931
76S5OF,2012-07-18,2017,NA,Active,ITC - Northwest,ITC4 - Lombardia,ITC4B - Mantova,19.833,16.095,13.817,31.413,16.324,13.817,14,4.3,2.72,1.228,NA,1.576,1.28,1.057,NA,NA,12.521,26.078,23.169,76.005,52.901,1.128,1.34,0.93,13.801,16.011,209.411,3.401,395.712,8.611,33.971,15.984,41.838,396.395
3T7M4I,2011-09-06,2017,NA,Active,ITF - South,ITF5 - Basilicata,ITF51 - Potenza,-48.771,-59.5,8.63,-65.854,-59.376,8.648,5,-5.705,-4.227,-18.182,NA,7.363,-16.575,10.479,NA,NA,3.602,-10.256,7.732,5.167,89.986,0.299,0.339,101.157,8.648,9.461,209.285,NA,1458.03,12.199,177.806,403.164,NA,1461.641
L85CY4,1975-11-15,2017,NA,Active,ITH - Northeast,ITH3 - Veneto,ITH31 - Verona,16.924,21.429,9.193,48.367,21.414,9.215,13,4.444,1.562,3.213,NA,7.818,6.08,2.841,NA,NA,3.494,2.283,23.218,0.131,0.136,1.319,1.422,0.467,9.213,10.129,330.836,3.416,82.88,26.442,21.834,4.828,4.134,83.195
27C7SD,2003-08-08,2017,NA,Liquidation,ITG - Insular Italy,ITG1 - Sicilia,ITG18 - Ragusa,49.51,43.243,15.297,79.21,42.936,15.271,8,12.121,7.584,2.684,NA,5.425,2.853,4.235,NA,NA,14.597,10.588,198.911,-0.021,0.183,0.651,0.679,0.784,15.28,18.048,102.448,14.773,601.073,8.482,51.168,19.978,2.863,601.423
8VI21Z,1974-10-14,2006,NA,Unknown,ITF - South,ITF4 - Puglia,ITF43 - Taranto,NA,NA,-95.552,NA,NA,-95.545,NA,1.784,0.818,0.66,NA,1.965,0.718,1.565,NA,NA,NA,19.065,NA,82.024,72.954,0.371,0.37,-57.377,-95.578,NA,NA,NA,NA,1.439,NA,NA,NA,NA
R278BB,1992-04-30,2017,NA,Active,ITF - South,ITF6 - Calabria,ITF61 - Cosenza,-34.178,-1.264,1.881,-34.426,-1.23,1.863,1,-0.657,-0.652,-13.649,NA,66.936,-12.035,65.312,NA,NA,0.102,-7.42,NA,0.186,0.197,0.491,0.492,-0.142,1.881,1.919,NA,-18.574,136.407,30.51,41.985,53.967,0.142,137.045
3U8K1O,2000-04-14,2017,NA,Active,ITF - South,ITF3 - Campania,ITF35 - Salerno,1.704,7.846,23.484,4.904,7.721,23.507,5,1.17,0.421,0.957,NA,3.457,1.967,1.864,NA,NA,3.972,2.016,6.767,142.85,117.056,0.981,1.249,3.133,23.492,30.709,130.762,6.817,529.296,4.71,24.815,101.036,116.057,527.945
2H3D3K,1979-09-13,2017,NA,Active,ITG - Insular Italy,ITG1 - Sicilia,ITG11 - Trapani,12.22,9.92,37.276,18.973,9.874,37.284,8,7.033,4.594,8.442,NA,11.27,9.026,7.798,NA,NA,1.106,15.533,3.821,0.041,-0.087,0.821,1.728,0.819,37.307,59.471,103.364,12.764,153.149,22.551,34.885,69.016,39.827,151.579
TQ2D43,2011-06-16,2017,NA,Active,ITC - Northwest,ITC4 - Lombardia,ITC4C - Milano,5.482,3.924,29.163,8.083,3.835,29.149,37,2.347,1.554,4.541,NA,7.946,6.437,4.53,NA,NA,0.596,3.279,11.539,92.932,36.931,2.139,2.549,0.579,29.174,41.158,204.65,17.783,424.748,15.702,66.819,238.148,102.06,424.33
F9CO86,1989-04-04,2017,NA,Active,ITC - Northwest,ITC4 - Lombardia,ITC47 - Brescia,13.985,17.582,71.048,19.891,17.458,71.026,18,14.062,10.079,17.383,NA,23.531,17.324,18.659,NA,NA,1.023,366.846,7.09,45.194,23.915,1.902,2.481,7.339,71.052,NA,30.305,39.09,234.107,16.891,39.809,206.026,46.82,234.991
YZ16E3,1973-09-17,2015,NA,Active,ITI - Centre,ITI1 - Toscana,ITI12 - Lucca,2.522,9.958,17.235,5.518,9.957,17.268,13,0.95,0.446,1.154,NA,8.113,4.083,4.522,NA,NA,1.983,1.008,3.122,172.929,81.928,0.692,1.14,0.6,17.252,20.848,359.773,6.606,540.82,8.349,45.1,113.961,309.186,537.831
B392LG,1990-01-29,1999,2003-07-21,Bankruptcy,ITF - South,ITF3 - Campania,ITF33 - Napoli,NA,NA,-9.842,NA,NA,-9.826,8,-9.27,-9.463,-8.069,NA,-4.611,-6.247,-6.586,NA,NA,NA,-3.169,19.992,0.098,-0.195,NA,NA,-6.009,-9.831,NA,NA,-21.02,265.159,10.032,26.116,NA,13.176,262.187
5F7KT6,1997-09-15,2017,NA,Active,ITF - South,ITF4 - Puglia,ITF46 - Foggia,11.165,8.805,11.808,17.661,8.874,11.807,32,2.074,1.314,2.255,NA,7.927,4.167,5.195,NA,NA,2.069,2.197,4.678,0.024,0.121,0.718,1.07,0.289,11.803,13.371,272.648,4.937,272.207,10.681,29.021,35.127,57.934,272.483
U88QU8,2000-12-22,2017,NA,Active,ITF - South,ITF3 - Campania,ITF33 - Napoli,38.963,75.496,13.079,65.362,75.473,13.078,6,8.571,5.083,4.101,NA,5.724,4.842,3.313,NA,NA,15.547,6.311,71.979,121.016,38.181,1.081,1.121,36.48,13.098,15.05,351.923,10.364,236.67,8.489,20.077,15.061,58.129,236.525
8F4L3O,2008-01-17,2017,NA,Active,ITF - South,ITF3 - Campania,ITF33 - Napoli,7.632,13.154,24.035,11.787,13.078,24.043,30,2.87,1.871,1.514,NA,7.63,1.669,6.942,NA,NA,7.778,10.016,25.651,23.868,73.873,0.451,0.551,106.096,24.029,31.628,139.092,2.328,278.674,3.49,10.069,35.06,-27.992,279.037
L1FQ47,2008-01-15,2017,NA,Active,ITH - Northeast,ITH5 - Emilia-Romagna,ITH55 - Bologna,-427.164,-6.692,1.486,-423.372,-7.018,1.5,31,-6.331,-6.397,-9.599,NA,4.003,-3.751,-1.928,NA,NA,1.829,-0.495,1.867,122.828,132.119,0.359,0.919,0.042,1.516,1.518,NA,-39.703,419.959,11.331,46.99,8.931,215.848,419.059
S11L3S,1971-05-08,2007,NA,Unknown,ITI - Centre,ITI3 - Marche,ITI33 - Macerata,NA,NA,-20.715,NA,NA,-20.686,NA,-10.447,-10.551,-6.34,NA,0.637,-0.96,-4.835,NA,NA,NA,0.004,11.324,95.018,86.896,0.541,0.681,-1.246,-20.69,NA,NA,NA,NA,7.809,NA,NA,NA,NA
J6Q81A,1975-01-10,2017,NA,Active,ITI - Centre,ITI1 - Toscana,ITI14 - Firenze,9.512,9.295,11.21,14.165,9.249,11.227,11,1.585,1.056,0.854,NA,2.798,1.544,1.841,NA,NA,6.143,2.135,55.196,62.07,80.005,0.509,0.561,0.497,11.236,12.649,423.033,24.899,2953.926,1.461,43.104,183.083,NA,2954.87
KF121D,1985-09-25,2017,NA,Active,ITH - Northeast,ITH3 - Veneto,ITH31 - Verona,9.228,6.224,22.082,13.193,6.209,22.084,10,2.938,2.067,7.663,NA,16.157,9.26,12.307,NA,NA,0.683,5.716,0.75,133.095,301.134,0.41,1.57,0.564,22.089,28.331,201.177,72.561,931.487,2.461,22.897,538.065,789.833,933.732
T317UI,1996-11-19,2010,2011-12-23,Dissolved,ITG - Insular Italy,ITG1 - Sicilia,ITG14 - Agrigento,12.587,19.659,23.441,20.043,19.694,23.435,23,4.71,3.007,7.813,NA,16.913,8.922,12.974,NA,NA,2.22,7.758,10.422,-0.112,75.914,0.518,0.601,6.122,23.42,30.611,16.669,41.133,554.083,5.78,31.909,216.045,-63.982,553.903
3UL82G,1977-01-05,2017,NA,Active,ITC - Northwest,ITC3 - Liguria,ITC31 - Imperia,27.527,19.751,41.125,29.997,19.716,41.149,6,12.282,11.335,3.746,NA,5.334,4.151,4.624,NA,NA,5.066,33.199,11.537,40.832,27.981,1.561,2.368,1.76,41.15,69.9,57.18,15.477,453.025,6.32,29.17,56.824,57.079,452.888
L6J31Z,1998-07-24,2017,NA,Active,ITH - Northeast,ITH3 - Veneto,ITH31 - Verona,4.776,6.591,31.676,6.873,6.327,31.656,61,2.165,1.479,1.806,NA,5.288,2.657,3.828,NA,NA,2.445,3.276,4.135,97.071,88.055,0.791,1.34,1.661,31.641,46.328,110.487,4.235,331.017,15.952,52.989,88.822,88.176,331.258
6OQ1N5,1999-06-18,2017,NA,Active,ITF - South,ITF3 - Campania,ITF33 - Napoli,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.854,NA,NA,NA,NA,187.764
2YF1Z2,1999-07-20,2017,NA,Active,ITF - South,ITF3 - Campania,ITF34 - Avellino,6.677,9.419,37.234,7.219,9.298,37.243,22,2.714,2.426,3.104,NA,7.325,5.316,4.73,NA,NA,1.712,2.401,4.42,150.173,108.005,0.932,1.329,2.696,37.23,59.351,88.408,12.244,389.847,3.74,14.867,166.19,134.109,389.956
5P4L6L,1997-10-20,2017,NA,Active,ITH - Northeast,ITH5 - Emilia-Romagna,ITH52 - Parma,2.403,9.428,27.659,5.805,9.558,27.64,3,1.542,0.64,2.234,NA,6.411,4.391,2.943,NA,NA,2.147,1.956,1.833,0.045,-0.102,0.8,1.359,5.291,27.667,38.209,18.844,17.543,844.192,4.11,34.873,335.012,461.938,844.393
132YFL,2015-10-16,2016,NA,Active,ITI - Centre,ITI4 - Lazio,ITI43 - Roma,33.795,13.469,1.48,33.873,13.662,1.463,31,0.492,0.52,0.23,NA,0.334,0.271,0.298,NA,NA,50.126,7.421,71.864,129.147,139.021,0.998,1.029,0.437,1.48,1.501,184.708,0.072,70.73,25.29,17.922,0.04,-1.038,69.154
N2D6F5,2000-06-02,2017,NA,Active,ITC - Northwest,ITC1 - Piemonte,ITC11 - Torino,39.889,56.263,16.535,56.036,56.298,16.529,3,9.263,6.582,3.77,NA,6.181,3.798,5.04,NA,NA,14.799,94.636,23.746,38.14,0.025,0.791,0.91,294.998,16.516,19.798,0.355,17.181,421.499,4.709,19.95,27.81,61.851,423.493
1PGU69,2003-11-17,2017,NA,Active,ITF - South,ITF1 - Abruzzo,ITF13 - Pescara,1.371,4.295,32.298,4.263,4.3,32.283,21,1.326,0.459,0.578,NA,3.265,1.003,2.464,NA,NA,4.437,2.492,16.804,74.071,66.022,1.149,1.429,1.538,32.268,47.669,64.495,2.118,150.011,14.331,21.817,22.136,12.033,150.977
W788HC,2012-12-11,2017,NA,Active,ITH - Northeast,ITH3 - Veneto,ITH34 - Treviso,12.602,4.923,5.54,27.049,4.845,5.548,18,1.498,0.706,0.924,NA,2.861,1.326,1.958,NA,NA,3.66,2.928,54.102,37.137,61.912,0.799,0.862,0.253,5.542,5.868,874.35,2.128,69.514,37.168,25.959,2.181,-4.039,69.508
7JKX51,1998-02-26,2003,NA,Unknown,ITC - Northwest,ITC4 - Lombardia,ITC4B - Mantova,15.145,138.705,5.024,156.463,138.789,5.001,4,7.818,0.747,10.632,NA,NA,10.728,NA,NA,NA,12.743,41.966,NA,211.872,261.957,0.578,0.579,6.376,4.999,5.282,15.406,54.015,499.306,5.21,26.114,33.822,-69.812,500.769
I5I7O6,2000-07-25,2003,NA,Dissolved,ITC - Northwest,ITC4 - Lombardia,ITC4C - Milano,NA,4.351,-3.864,NA,4.281,-3.859,18,-2.483,-3.147,-5.799,NA,16.773,4.648,4.822,NA,NA,0.881,0.39,23.54,-0.168,0.174,0.52,0.548,-0.239,-3.878,NA,NA,-6.134,86.389,29.611,25.084,NA,4.187,85.367
SVI755,1971-01-29,2017,NA,Active,ITG - Insular Italy,ITG1 - Sicilia,ITG12 - Palermo,0.384,2.157,51.911,0.877,2.042,51.899,2,0.347,0.165,0.87,NA,10.591,3.043,8.006,NA,NA,0.719,1.403,2.438,289.193,207.811,0.932,1.328,7.927,51.902,NA,32.166,10.921,1046.283,5.66,58.861,1333.966,665.962,1046.371
XP778M,1957-05-13,2012,2015-01-08,Active,ITG - Insular Italy,ITG2 - Sardegna,ITG28 - Oristano,NA,NA,-13.935,NA,NA,-13.926,2,-17.515,-20.141,NA,NA,NA,NA,NA,NA,NA,NA,-1.968,NA,NA,NA,0.02,0.02,-3.516,-13.904,NA,NA,NA,3.125,42.312,1.137,NA,NA,3.551
6E11KO,1969-03-20,2018,NA,Active,ITF - South,ITF4 - Puglia,ITF47 - Bari,2.704,4.421,56.303,2.884,4.252,56.311,7,1.53,1.529,0.471,NA,2.601,1.079,1.954,NA,NA,4.039,1.777,60.752,5.164,5.941,0.51,0.748,2.653,56.311,NA,46.368,0.538,446.061,4.621,20.969,78.933,6.933,443.224
43W7VS,2009-12-23,2012,NA,Active,ITH - Northeast,ITH3 - Veneto,ITH36 - Padova,31.099,NA,59.081,31.285,NA,59.064,19,18.473,18.491,10.945,NA,NA,10.939,NA,NA,NA,2.574,NA,NA,0.173,0.076,2.909,2.91,9.206,59.051,NA,11.043,4.897,31.63,33.232,10.834,11.06,0.014,30.463
74VS7A,1961-07-12,2017,NA,Active,ITH - Northeast,ITH5 - Emilia-Romagna,ITH55 - Bologna,0.154,1.608,2.284,-0.015,1.475,2.297,5,-0.014,0.015,-0.005,NA,1.083,0.063,1.016,NA,NA,12.511,0.694,0.848,55.897,0.098,0.219,0.938,0.984,2.277,2.34,106.499,-1.171,607.823,5,30.067,24.116,805.078,608.829
3X3B8I,2008-03-19,2014,2015-12-22,Liquidation,ITF - South,ITF3 - Campania,ITF35 - Salerno,NA,NA,-62.904,NA,NA,-62.933,9,9.001,4.672,6.472,NA,11.228,7.203,7.348,NA,NA,NA,10.037,NA,93.031,360.002,0.33,0.329,-13.197,-62.936,NA,NA,10,136.397,24.101,32.992,NA,NA,135.28
J3AC28,1995-03-10,2004,NA,Liquidation,ITC - Northwest,ITC4 - Lombardia,ITC48 - Pavia,NA,NA,-16.72,NA,NA,-16.715,NA,-36.857,-36.844,-19.781,NA,-9.309,-17.538,-11.589,NA,NA,NA,-7.766,9.788,0.01,-0.184,0.239,0.409,-3.004,-16.721,NA,NA,NA,NA,6.668,NA,NA,NA,NA
X74IH5,2006-12-21,2017,NA,Active,ITH - Northeast,ITH2 - Provincia Autonoma di Trento,ITH20 - Trento,2.957,9.759,16.399,11.389,9.589,16.396,3,1.867,0.508,1.681,NA,11.461,4.602,7.312,NA,NA,2.065,1.762,6.481,0.172,-0.057,0.39,0.76,0.351,16.363,19.592,225.695,8.492,419.207,4.161,17.146,62.014,64.147,420.424
EP639K,1973-12-28,2016,NA,Active,ITF - South,ITF5 - Basilicata,ITF51 - Potenza,4.535,4.779,55.024,5.817,4.601,55.012,87,3.224,2.518,2.348,NA,3.885,1.851,3.857,NA,NA,1.899,11.575,12.042,60.012,61.82,2.109,2.518,3.182,54.993,NA,31.93,5.417,252.272,15.481,38.959,101.108,20.033,251.248
UO738C,2000-04-06,2017,2018-07-02,Dissolved,ITC - Northwest,ITC1 - Piemonte,ITC16 - Cuneo,3.663,2.483,54.391,4.051,2.549,54.391,22,2.133,1.963,8.286,NA,64.155,9.33,62.431,NA,NA,0.285,9.091,200.713,0.121,26.855,2.548,2.569,1.305,54.428,NA,77.6,20.195,266.298,19.481,52.086,555.85,-18.042,264.696
GHY899,2010-10-20,2011,NA,Liquidation,ITC - Northwest,ITC4 - Lombardia,ITC4C - Milano,69.668,248.03,3.044,284.542,247.907,3.079,28,8.733,2.134,3.547,NA,3.919,3.902,0.91,NA,NA,63.83,11.539,NA,118.103,46.03,1.039,1.041,3.73,3.058,3.16,399.074,2.121,41.93,46.399,19.959,0.975,7.866,42.73
963KEW,1996-09-27,2017,NA,Active,ITH - Northeast,ITH5 - Emilia-Romagna,ITH55 - Bologna,3.614,6.081,54.244,5.945,5.984,54.268,106,3.317,1.97,1.585,NA,2.555,1.795,1.739,NA,NA,3.789,45.42,5.389,31.836,51.077,1.249,2.099,95.292,54.24,NA,18.566,3.96,274.793,15.968,43.941,71.807,36.198,275.183
G4B27M,2000-04-27,2014,2016-05-02,Dissolved,ITC - Northwest,ITC1 - Piemonte,ITC11 - Torino,0.938,5.144,35.343,2.606,5.015,35.36,8,0.899,0.376,1.989,NA,12.746,5.691,7.821,NA,NA,0.84,1.447,5.476,113.127,85.894,0.509,0.681,1.984,35.36,54.669,130.419,10.207,525.884,7.359,38.92,412.96,135.806,525.956
77GG1M,2003-12-19,2017,NA,Active,ITC - Northwest,ITC1 - Piemonte,ITC11 - Torino,0.539,0.538,67.653,0.412,0.735,67.651,13,0.26,0.246,0.462,NA,10.303,0.875,9.937,NA,NA,0.729,2.042,30.027,15.148,111.821,0.632,0.69,14.01,67.635,NA,7.333,1.865,554.079,8.909,49.014,727.159,NA,553.511
VP1I51,2006-09-04,2010,2011-12-01,Dissolved,ITH - Northeast,ITH5 - Emilia-Romagna,ITH53 - Reggio Emilia,0.949,6.832,30.338,2.525,7.031,30.338,14,0.735,0.26,1.197,NA,5.809,3.521,2.688,NA,NA,1.942,1.707,0.969,3.936,76.19,0.081,0.971,47.085,30.341,43.542,155.64,9.661,789.447,4.502,35.944,395.877,643.904,787.583
JJ4U24,1939-01-09,2017,NA,Active,ITC - Northwest,ITC4 - Lombardia,ITC46 - Bergamo,-18.863,-2.761,13.784,-16.966,-2.762,13.752,81,-2.335,-2.615,-1.395,NA,1.466,-0.71,0.625,NA,NA,4.252,-1.096,12.6,54.069,58.189,0.528,0.752,0.461,13.769,15.959,412.36,-9.409,819.008,6.448,53.008,67.062,55.913,821.063
1S5JL6,2010-06-23,2017,NA,Active,ITH - Northeast,ITH3 - Veneto,ITH31 - Verona,NA,29.623,1.25,NA,29.281,1.246,9,19.026,18.147,14.789,NA,19.769,15.586,18.281,NA,NA,1.903,19.153,5.376,-0.164,0.149,1.189,1.949,0.082,1.232,1.251,NA,16.732,122.115,22.482,27.942,1.159,23.198,123.606
B1BO54,1987-02-05,2017,NA,Active,ITF - South,ITF3 - Campania,ITF35 - Salerno,4.753,5.409,61.048,7.567,5.644,61.048,10,4.535,3.009,2.809,NA,3.355,2.845,2.393,NA,NA,1.944,117.462,41.044,44.17,31.023,3.83,4.039,2.875,61.06,NA,33.846,3.147,160.239,21.59,34.088,61.177,10.042,158.763
1Y57YX,2014-01-27,2017,NA,Active,ITI - Centre,ITI1 - Toscana,ITI19 - Siena,-104.131,-0.704,2.319,-93.36,-0.668,2.318,42,-2.178,-2.431,-2.782,NA,9.895,-0.092,6.924,NA,NA,3.247,-0.169,2.707,62.975,172.813,0.271,0.65,-0.037,2.334,2.38,NA,-9.022,406.024,11.651,47.113,12.081,27.019,407.052
X4TN81,2001-12-05,2017,NA,Active,ITF - South,ITF1 - Abruzzo,ITF14 - Chieti,10.216,8.95,26.981,15.873,8.83,26.975,13,4.274,2.796,1.27,NA,3.057,1.332,2.527,NA,NA,6.437,12.663,26.224,-0.163,-0.17,1.588,1.859,0.923,26.982,36.971,94.747,4.83,511.821,5.772,29.929,41.113,18.97,510.648
GQ7T64,2003-01-01,2017,NA,Active,ITF - South,ITF3 - Campania,ITF31 - Caserta,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.223,NA,NA,NA,NA,207.708
X6G65T,1985-02-21,2017,NA,Active,ITC - Northwest,ITC4 - Lombardia,ITC47 - Brescia,23.49,24.326,18.904,36.127,23.987,18.892,41,6.86,4.43,3.779,NA,6.852,3.971,5.331,NA,NA,6.194,34.796,21.509,109.178,128.134,1.069,1.191,1.793,18.904,23.321,56.959,29.671,831.16,6.439,53.12,87.111,-4.993,828.886
PO1U73,2015-02-10,2017,NA,Active,ITI - Centre,ITI2 - Umbria,ITI21 - Perugia,85.565,33.134,7.607,134.143,33.186,7.586,13,10.16,6.484,5.736,NA,7.809,5.808,5.684,NA,NA,5.72,123.185,491.406,0.094,-0.078,1.272,1.279,0.521,7.592,8.208,306.631,6.504,91.771,33.95,30.963,4.026,-0.022,92.427
O1TH51,2008-05-07,2017,NA,Active,ITH - Northeast,ITH5 - Emilia-Romagna,ITH55 - Bologna,0.082,3.15,56.166,0.788,3.126,56.143,4,0.512,0.115,2.265,NA,24.233,10.926,13.796,NA,NA,0.266,1.276,NA,1.03,22.881,0.702,0.701,1.939,56.148,NA,57.804,5.317,193.823,26.098,51.073,471.868,-11.803,194.275
WW379N,2014-12-11,2017,NA,Active,ITG - Insular Italy,ITG2 - Sardegna,ITG27 - Cagliari,9.613,20.878,2.062,21.825,20.954,2.079,14,0.435,0.184,0.261,NA,1.078,0.479,0.694,NA,NA,42.216,2.083,5.796,111.857,185.084,0.682,1.011,0.953,2.062,2.12,108.428,-0.901,208.791,11.2,23.013,1.8,-6.143,208.874
P262PT,2014-03-14,2017,NA,Active,ITI - Centre,ITI4 - Lazio,ITI43 - Roma,33.681,32.672,7.35,42.408,32.751,7.376,4,3.129,2.469,0.828,NA,2.386,0.827,2.244,NA,NA,39.282,NA,61.382,0.084,0.12,0.672,0.741,3.477,7.356,7.949,29.155,19.474,2358.419,1.529,35.898,46.022,38.038,2358.233
I29RQ8,2003-10-21,2017,NA,Active,ITH - Northeast,ITH3 - Veneto,ITH32 - Vicenza,1.156,5.899,18.214,12.087,5.789,18.231,10,2.248,0.187,2.539,NA,8.669,4.037,4.828,NA,NA,1.366,2.371,5.829,-0.144,0.039,0.778,1.19,0.542,18.234,22.282,248.365,12.383,444.675,10.741,47.814,92.858,75.958,443.02
Z6U65G,1989-07-26,2007,2013-05-15,Liquidation,ITG - Insular Italy,ITG1 - Sicilia,ITG19 - Siracusa,NA,-295.767,0.104,-755.858,-295.523,0.135,2,-0.869,1.163,-0.374,NA,-0.177,-0.342,0.673,NA,NA,873.706,-11.263,23.856,115.806,85.964,0.79,0.88,0.573,0.134,0.12,134.601,-0.773,546.577,7.891,43.176,-0.142,67.891,543.293
OSH577,1972-12-07,2017,NA,Active,ITH - Northeast,ITH5 - Emilia-Romagna,ITH52 - Parma,-8.684,-11.357,85.328,-11.162,-11.059,85.312,6,-9.676,-7.481,-6.669,NA,-5.303,-6.667,-3.764,NA,NA,1.685,NA,33.713,182.088,21.85,6.688,7.021,60.18,85.313,NA,1.667,-32.118,510.365,12.292,62.829,301.064,241.837,513.629
26RCI8,1985-09-16,2017,NA,Active,ITC - Northwest,ITC4 - Lombardia,ITC4A - Cremona,3.985,3.569,42.201,5.68,3.708,42.202,31,2.463,1.711,3.004,NA,12.035,3.649,10.419,NA,NA,0.996,5.514,11.759,71.955,61.862,1.39,1.78,1.236,42.208,72.99,96.915,5.259,188.56,19.118,36.144,95.145,21.111,186.766
